<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
AUDUSD	D	01/01/13	00:00:00	1.0397000	1.0409000	1.0380000	1.0390000	0
AUDUSD	D	02/01/13	00:00:00	1.0388000	1.0527000	1.0371000	1.0487000	0
AUDUSD	D	03/01/13	00:00:00	1.0487000	1.0530000	1.0466000	1.0475000	0
AUDUSD	D	04/01/13	00:00:00	1.0472000	1.0486000	1.0390000	1.0474000	0
AUDUSD	D	05/01/13	00:00:00	1.0474000	1.0491000	1.0468000	1.0479000	0
AUDUSD	D	06/01/13	00:00:00	1.0477000	1.0477000	1.0461000	1.0467000	0
AUDUSD	D	07/01/13	00:00:00	1.0468000	1.0513000	1.0460000	1.0494000	0
AUDUSD	D	08/01/13	00:00:00	1.0494000	1.0518000	1.0464000	1.0493000	0
AUDUSD	D	09/01/13	00:00:00	1.0494000	1.0535000	1.0483000	1.0509000	0
AUDUSD	D	10/01/13	00:00:00	1.0508000	1.0599000	1.0490000	1.0594000	0
AUDUSD	D	11/01/13	00:00:00	1.0593000	1.0601000	1.0529000	1.0536000	0
AUDUSD	D	12/01/13	00:00:00	1.0536000	1.0542000	1.0527000	1.0533000	0
AUDUSD	D	13/01/13	00:00:00	1.0535000	1.0544000	1.0527000	1.0539000	0
AUDUSD	D	14/01/13	00:00:00	1.0542000	1.0577000	1.0518000	1.0564000	0
AUDUSD	D	15/01/13	00:00:00	1.0562000	1.0574000	1.0521000	1.0557000	0
AUDUSD	D	16/01/13	00:00:00	1.0558000	1.0580000	1.0527000	1.0569000	0
AUDUSD	D	17/01/13	00:00:00	1.0570000	1.0576000	1.0489000	1.0538000	0
AUDUSD	D	18/01/13	00:00:00	1.0538000	1.0558000	1.0481000	1.0510000	0
AUDUSD	D	19/01/13	00:00:00	1.0510000	1.0513000	1.0499000	1.0508000	0
AUDUSD	D	20/01/13	00:00:00	1.0510000	1.0515000	1.0497000	1.0508000	0
AUDUSD	D	21/01/13	00:00:00	1.0508000	1.0526000	1.0488000	1.0512000	0
AUDUSD	D	22/01/13	00:00:00	1.0515000	1.0578000	1.0501000	1.0566000	0
AUDUSD	D	23/01/13	00:00:00	1.0565000	1.0574000	1.0524000	1.0549000	0
AUDUSD	D	24/01/13	00:00:00	1.0549000	1.0557000	1.0446000	1.0471000	0
AUDUSD	D	25/01/13	00:00:00	1.0470000	1.0472000	1.0398000	1.0413000	0
AUDUSD	D	26/01/13	00:00:00	1.0412000	1.0428000	1.0408000	1.0424000	0
AUDUSD	D	27/01/13	00:00:00	1.0415000	1.0421000	1.0400000	1.0407000	0
AUDUSD	D	28/01/13	00:00:00	1.0409000	1.0430000	1.0380000	1.0414000	0
AUDUSD	D	29/01/13	00:00:00	1.0416000	1.0471000	1.0402000	1.0464000	0
AUDUSD	D	30/01/13	00:00:00	1.0464000	1.0476000	1.0396000	1.0411000	0
AUDUSD	D	31/01/13	00:00:00	1.0412000	1.0448000	1.0376000	1.0433000	0
AUDUSD	D	01/02/13	00:00:00	1.0433000	1.0446000	1.0357000	1.0410000	0
AUDUSD	D	02/02/13	00:00:00	1.0411000	1.0414000	1.0392000	1.0406000	0
AUDUSD	D	03/02/13	00:00:00	1.0399000	1.0404000	1.0397000	1.0402000	0
AUDUSD	D	04/02/13	00:00:00	1.0401000	1.0442000	1.0401000	1.0432000	0
AUDUSD	D	05/02/13	00:00:00	1.0432000	1.0458000	1.0366000	1.0415000	0
AUDUSD	D	06/02/13	00:00:00	1.0414000	1.0415000	1.0291000	1.0313000	0
AUDUSD	D	07/02/13	00:00:00	1.0313000	1.0338000	1.0270000	1.0281000	0
AUDUSD	D	08/02/13	00:00:00	1.0281000	1.0348000	1.0253000	1.0314000	0
AUDUSD	D	09/02/13	00:00:00	1.0314000	1.0326000	1.0308000	1.0317000	0
AUDUSD	D	10/02/13	00:00:00	1.0321000	1.0321000	1.0298000	1.0314000	0
AUDUSD	D	11/02/13	00:00:00	1.0316000	1.0325000	1.0258000	1.0283000	0
AUDUSD	D	12/02/13	00:00:00	1.0283000	1.0321000	1.0222000	1.0300000	0
AUDUSD	D	13/02/13	00:00:00	1.0301000	1.0362000	1.0295000	1.0340000	0
AUDUSD	D	14/02/13	00:00:00	1.0340000	1.0372000	1.0321000	1.0349000	0
AUDUSD	D	15/02/13	00:00:00	1.0346000	1.0375000	1.0283000	1.0290000	0
AUDUSD	D	16/02/13	00:00:00	1.0292000	1.0311000	1.0288000	1.0303000	0
AUDUSD	D	17/02/13	00:00:00	1.0296000	1.0303000	1.0292000	1.0292000	0
AUDUSD	D	18/02/13	00:00:00	1.0293000	1.0315000	1.0271000	1.0296000	0
AUDUSD	D	19/02/13	00:00:00	1.0296000	1.0367000	1.0290000	1.0357000	0
AUDUSD	D	20/02/13	00:00:00	1.0358000	1.0367000	1.0239000	1.0244000	0
AUDUSD	D	21/02/13	00:00:00	1.0244000	1.0265000	1.0216000	1.0234000	0
AUDUSD	D	22/02/13	00:00:00	1.0233000	1.0340000	1.0229000	1.0319000	0
AUDUSD	D	23/02/13	00:00:00	1.0320000	1.0332000	1.0311000	1.0318000	0
AUDUSD	D	24/02/13	00:00:00	1.0296000	1.0330000	1.0292000	1.0310000	0
AUDUSD	D	25/02/13	00:00:00	1.0312000	1.0328000	1.0259000	1.0283000	0
AUDUSD	D	26/02/13	00:00:00	1.0282000	1.0315000	1.0196000	1.0233000	0
AUDUSD	D	27/02/13	00:00:00	1.0233000	1.0246000	1.0178000	1.0243000	0
AUDUSD	D	28/02/13	00:00:00	1.0243000	1.0290000	1.0191000	1.0219000	0
AUDUSD	D	01/03/13	00:00:00	1.0219000	1.0242000	1.0178000	1.0193000	0
AUDUSD	D	02/03/13	00:00:00	1.0193000	1.0204000	1.0186000	1.0202000	0
AUDUSD	D	03/03/13	00:00:00	1.0190000	1.0201000	1.0186000	1.0195000	0
AUDUSD	D	04/03/13	00:00:00	1.0193000	1.0205000	1.0111000	1.0193000	0
AUDUSD	D	05/03/13	00:00:00	1.0192000	1.0263000	1.0180000	1.0243000	0
AUDUSD	D	06/03/13	00:00:00	1.0242000	1.0301000	1.0228000	1.0243000	0
AUDUSD	D	07/03/13	00:00:00	1.0243000	1.0290000	1.0214000	1.0276000	0
AUDUSD	D	08/03/13	00:00:00	1.0275000	1.0283000	1.0207000	1.0235000	0
AUDUSD	D	09/03/13	00:00:00	1.0235000	1.0241000	1.0223000	1.0234000	0
AUDUSD	D	10/03/13	00:00:00	1.0233000	1.0233000	1.0199000	1.0206000	0
AUDUSD	D	11/03/13	00:00:00	1.0205000	1.0278000	1.0200000	1.0272000	0
AUDUSD	D	12/03/13	00:00:00	1.0272000	1.0335000	1.0261000	1.0323000	0
AUDUSD	D	13/03/13	00:00:00	1.0324000	1.0334000	1.0278000	1.0307000	0
AUDUSD	D	14/03/13	00:00:00	1.0307000	1.0401000	1.0283000	1.0377000	0
AUDUSD	D	15/03/13	00:00:00	1.0377000	1.0413000	1.0357000	1.0408000	0
AUDUSD	D	16/03/13	00:00:00	1.0407000	1.0416000	1.0383000	1.0396000	0
AUDUSD	D	17/03/13	00:00:00	1.0408000	1.0408000	1.0329000	1.0354000	0
AUDUSD	D	18/03/13	00:00:00	1.0356000	1.0410000	1.0341000	1.0390000	0
AUDUSD	D	19/03/13	00:00:00	1.0391000	1.0406000	1.0346000	1.0370000	0
AUDUSD	D	20/03/13	00:00:00	1.0371000	1.0406000	1.0351000	1.0374000	0
AUDUSD	D	21/03/13	00:00:00	1.0378000	1.0458000	1.0359000	1.0436000	0
AUDUSD	D	22/03/13	00:00:00	1.0437000	1.0460000	1.0416000	1.0444000	0
AUDUSD	D	23/03/13	00:00:00	1.0444000	1.0458000	1.0427000	1.0443000	0
AUDUSD	D	24/03/13	00:00:00	1.0440000	1.0444000	1.0429000	1.0435000	0
AUDUSD	D	25/03/13	00:00:00	1.0436000	1.0479000	1.0429000	1.0461000	0
AUDUSD	D	26/03/13	00:00:00	1.0461000	1.0497000	1.0443000	1.0486000	0
AUDUSD	D	27/03/13	00:00:00	1.0485000	1.0487000	1.0414000	1.0446000	0
AUDUSD	D	28/03/13	00:00:00	1.0446000	1.0457000	1.0391000	1.0412000	0
AUDUSD	D	29/03/13	00:00:00	1.0412000	1.0427000	1.0399000	1.0409000	0
AUDUSD	D	30/03/13	00:00:00	1.0406000	1.0421000	1.0398000	1.0417000	0
AUDUSD	D	31/03/13	00:00:00	1.0410000	1.0412000	1.0409000	1.0411000	0
AUDUSD	D	01/04/13	00:00:00	1.0412000	1.0431000	1.0381000	1.0420000	0
AUDUSD	D	02/04/13	00:00:00	1.0420000	1.0479000	1.0414000	1.0446000	0
AUDUSD	D	03/04/13	00:00:00	1.0447000	1.0497000	1.0441000	1.0456000	0
AUDUSD	D	04/04/13	00:00:00	1.0456000	1.0491000	1.0381000	1.0436000	0
AUDUSD	D	05/04/13	00:00:00	1.0436000	1.0440000	1.0352000	1.0395000	0
AUDUSD	D	06/04/13	00:00:00	1.0396000	1.0401000	1.0365000	1.0384000	0
AUDUSD	D	07/04/13	00:00:00	1.0379000	1.0381000	1.0363000	1.0366000	0
AUDUSD	D	08/04/13	00:00:00	1.0365000	1.0424000	1.0346000	1.0411000	0
AUDUSD	D	09/04/13	00:00:00	1.0410000	1.0509000	1.0402000	1.0483000	0
AUDUSD	D	10/04/13	00:00:00	1.0487000	1.0552000	1.0472000	1.0542000	0
AUDUSD	D	11/04/13	00:00:00	1.0542000	1.0582000	1.0497000	1.0544000	0
AUDUSD	D	12/04/13	00:00:00	1.0543000	1.0561000	1.0475000	1.0512000	0
AUDUSD	D	13/04/13	00:00:00	1.0510000	1.0514000	1.0487000	1.0503000	0
AUDUSD	D	14/04/13	00:00:00	1.0519000	1.0519000	1.0498000	1.0505000	0
