<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
GBPJPY	D	01/01/13	00:00:00	140.9400000	141.4900000	140.5100000	140.7900000	0
GBPJPY	D	02/01/13	00:00:00	140.8470000	142.7430000	140.5740000	141.8210000	0
GBPJPY	D	03/01/13	00:00:00	141.9700000	142.0000000	140.1800000	140.4370000	0
GBPJPY	D	04/01/13	00:00:00	140.4610000	141.8130000	140.4400000	141.7010000	0
GBPJPY	D	07/01/13	00:00:00	141.6600000	142.0800000	140.5100000	141.4200000	0
GBPJPY	D	08/01/13	00:00:00	141.4600000	141.5350000	139.4840000	139.6870000	0
GBPJPY	D	09/01/13	00:00:00	139.7490000	141.0350000	139.4120000	140.7810000	0
GBPJPY	D	10/01/13	00:00:00	140.7770000	143.4500000	140.7770000	143.2340000	0
GBPJPY	D	11/01/13	00:00:00	143.5210000	144.4210000	143.0100000	143.7750000	0
GBPJPY	D	14/01/13	00:00:00	143.8500000	144.8050000	142.8550000	143.7500000	0
GBPJPY	D	15/01/13	00:00:00	143.8500000	144.1850000	141.6620000	142.5500000	0
GBPJPY	D	16/01/13	00:00:00	142.6400000	142.7950000	140.5200000	141.4350000	0
GBPJPY	D	17/01/13	00:00:00	141.4700000	144.2530000	140.8820000	143.7830000	0
GBPJPY	D	18/01/13	00:00:00	143.6800000	144.1150000	142.5300000	142.8550000	0
GBPJPY	D	21/01/13	00:00:00	142.9200000	143.0700000	141.7700000	141.8710000	0
GBPJPY	D	22/01/13	00:00:00	141.7960000	142.8480000	139.8000000	140.4780000	0
GBPJPY	D	23/01/13	00:00:00	140.4800000	140.8500000	139.2710000	140.4400000	0
GBPJPY	D	24/01/13	00:00:00	140.3700000	142.9230000	139.8870000	142.7590000	0
GBPJPY	D	25/01/13	00:00:00	142.5760000	144.2430000	142.4950000	143.6520000	0
GBPJPY	D	28/01/13	00:00:00	143.6300000	143.9890000	142.1950000	142.3700000	0
GBPJPY	D	29/01/13	00:00:00	142.5750000	143.1500000	141.9000000	142.9800000	0
GBPJPY	D	30/01/13	00:00:00	142.9700000	144.1950000	142.9050000	143.9500000	0
GBPJPY	D	31/01/13	00:00:00	143.8800000	145.2220000	143.4500000	145.1400000	0
GBPJPY	D	01/02/13	00:00:00	145.4020000	146.4850000	144.9100000	145.5590000	0
GBPJPY	D	04/02/13	00:00:00	145.4900000	146.6150000	145.2150000	145.4840000	0
GBPJPY	D	05/02/13	00:00:00	145.5770000	147.2550000	144.8700000	146.6030000	0
GBPJPY	D	06/02/13	00:00:00	146.5670000	147.2450000	145.9580000	146.4730000	0
GBPJPY	D	07/02/13	00:00:00	146.5700000	147.9750000	146.0150000	147.0440000	0
GBPJPY	D	08/02/13	00:00:00	147.1000000	147.3050000	145.0630000	146.4130000	0
GBPJPY	D	11/02/13	00:00:00	146.3100000	147.9150000	145.8770000	147.6370000	0
GBPJPY	D	12/02/13	00:00:00	147.6300000	147.7750000	145.2900000	146.4000000	0
GBPJPY	D	13/02/13	00:00:00	146.3810000	146.6100000	144.9820000	145.2270000	0
GBPJPY	D	14/02/13	00:00:00	145.1110000	145.3830000	143.5910000	143.7540000	0
GBPJPY	D	15/02/13	00:00:00	143.8760000	145.6390000	142.7740000	145.0780000	0
GBPJPY	D	18/02/13	00:00:00	145.2500000	145.8950000	145.0100000	145.3130000	0
GBPJPY	D	19/02/13	00:00:00	145.3100000	145.3910000	143.8940000	144.2500000	0
GBPJPY	D	20/02/13	00:00:00	144.3200000	144.7400000	142.5700000	142.6120000	0
GBPJPY	D	21/02/13	00:00:00	142.4960000	142.9590000	141.3490000	141.9040000	0
GBPJPY	D	22/02/13	00:00:00	141.9960000	143.0620000	141.7090000	141.7290000	0
GBPJPY	D	25/02/13	00:00:00	141.9900000	143.0900000	137.9020000	139.4090000	0
GBPJPY	D	26/02/13	00:00:00	139.2020000	140.5890000	137.8510000	139.0200000	0
GBPJPY	D	27/02/13	00:00:00	139.0800000	139.9500000	138.1590000	139.6750000	0
GBPJPY	D	28/02/13	00:00:00	139.7800000	140.8900000	139.4810000	140.3720000	0
GBPJPY	D	01/03/13	00:00:00	140.3500000	140.9200000	139.1230000	140.6290000	0
GBPJPY	D	04/03/13	00:00:00	140.6300000	141.2800000	140.2250000	141.2150000	0
GBPJPY	D	05/03/13	00:00:00	141.2800000	141.4500000	140.5880000	141.1000000	0
GBPJPY	D	06/03/13	00:00:00	141.0820000	141.5100000	140.7050000	141.3930000	0
GBPJPY	D	07/03/13	00:00:00	141.2380000	143.0080000	140.5850000	142.3510000	0
GBPJPY	D	08/03/13	00:00:00	142.3280000	144.7650000	142.2900000	143.1560000	0
GBPJPY	D	11/03/13	00:00:00	143.2700000	143.7950000	142.8200000	143.6600000	0
GBPJPY	D	12/03/13	00:00:00	143.6790000	144.1400000	142.0220000	143.0400000	0
GBPJPY	D	13/03/13	00:00:00	142.9970000	143.8200000	142.6520000	143.3620000	0
GBPJPY	D	14/03/13	00:00:00	143.3330000	145.0300000	143.0270000	144.9500000	0
GBPJPY	D	15/03/13	00:00:00	144.9500000	145.8750000	143.8160000	144.0400000	0
GBPJPY	D	18/03/13	00:00:00	143.9600000	144.3770000	142.3460000	143.9000000	0
GBPJPY	D	19/03/13	00:00:00	143.9310000	144.6600000	143.1740000	143.5410000	0
GBPJPY	D	20/03/13	00:00:00	143.6000000	145.2650000	143.2420000	145.0900000	548110
GBPJPY	D	21/03/13	00:00:00	145.1200000	145.2200000	143.3930000	143.9200000	748446
