<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
NZDUSD	D	01/01/15	00:00:00	0.7799400	0.7811000	0.7779500	0.7791300	5603
NZDUSD	D	02/01/15	00:00:00	0.7791300	0.7801000	0.7692000	0.7695900	720608
NZDUSD	D	03/01/15	00:00:00	0.7696000	0.7707500	0.7688000	0.7704000	15322
NZDUSD	D	04/01/15	00:00:00	0.7697000	0.7697000	0.7680600	0.7685100	317
NZDUSD	D	05/01/15	00:00:00	0.7685300	0.7719400	0.7616000	0.7698500	1001176
NZDUSD	D	06/01/15	00:00:00	0.7698300	0.7810000	0.7676800	0.7771300	1250214
NZDUSD	D	07/01/15	00:00:00	0.7771400	0.7794500	0.7709000	0.7778500	1126702
NZDUSD	D	08/01/15	00:00:00	0.7778900	0.7829000	0.7758000	0.7813300	1118530
NZDUSD	D	09/01/15	00:00:00	0.7813400	0.7850300	0.7788000	0.7840500	1041266
NZDUSD	D	10/01/15	00:00:00	0.7840300	0.7840900	0.7826300	0.7837000	25028
NZDUSD	D	11/01/15	00:00:00	0.7835000	0.7845200	0.7835000	0.7843000	593
NZDUSD	D	12/01/15	00:00:00	0.7843000	0.7865100	0.7734000	0.7782500	784641
NZDUSD	D	13/01/15	00:00:00	0.7782000	0.7802900	0.7709000	0.7727600	921939
NZDUSD	D	14/01/15	00:00:00	0.7727800	0.7780000	0.7687000	0.7723700	1047310
NZDUSD	D	15/01/15	00:00:00	0.7723800	0.7890100	0.7698000	0.7825400	1217635
NZDUSD	D	16/01/15	00:00:00	0.7825900	0.7856200	0.7744000	0.7785200	797574
NZDUSD	D	17/01/15	00:00:00	0.7785100	0.7798000	0.7780700	0.7793000	16633
NZDUSD	D	18/01/15	00:00:00	0.7789400	0.7789400	0.7774500	0.7776000	53
NZDUSD	D	19/01/15	00:00:00	0.7776700	0.7808100	0.7768000	0.7776100	982874
NZDUSD	D	20/01/15	00:00:00	0.7775300	0.7787300	0.7655000	0.7677100	1163670
NZDUSD	D	21/01/15	00:00:00	0.7676900	0.7710100	0.7552000	0.7563500	1276906
NZDUSD	D	22/01/15	00:00:00	0.7563400	0.7583600	0.7482000	0.7488300	1302925
NZDUSD	D	23/01/15	00:00:00	0.7488100	0.7527400	0.7429000	0.7456600	1323215
