<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
EURUSD	D	01/01/13	00:00:00	1.3196000	1.3220000	1.3177000	1.3191000	0
EURUSD	D	02/01/13	00:00:00	1.3190000	1.3299000	1.3154000	1.3174000	0
EURUSD	D	03/01/13	00:00:00	1.3175000	1.3192000	1.3054000	1.3061000	0
EURUSD	D	04/01/13	00:00:00	1.3060000	1.3077000	1.2994000	1.3071000	0
EURUSD	D	05/01/13	00:00:00	1.3071000	1.3089000	1.3064000	1.3065000	0
EURUSD	D	06/01/13	00:00:00	1.3069000	1.3086000	1.3069000	1.3082000	0
EURUSD	D	07/01/13	00:00:00	1.3083000	1.3119000	1.3014000	1.3112000	0
EURUSD	D	08/01/13	00:00:00	1.3112000	1.3140000	1.3054000	1.3082000	0
EURUSD	D	09/01/13	00:00:00	1.3081000	1.3096000	1.3033000	1.3054000	0
EURUSD	D	10/01/13	00:00:00	1.3053000	1.3266000	1.3035000	1.3251000	0
EURUSD	D	11/01/13	00:00:00	1.3252000	1.3365000	1.3244000	1.3339000	0
EURUSD	D	12/01/13	00:00:00	1.3339000	1.3346000	1.3328000	1.3341000	0
EURUSD	D	13/01/13	00:00:00	1.3337000	1.3357000	1.3331000	1.3352000	0
EURUSD	D	14/01/13	00:00:00	1.3353000	1.3404000	1.3333000	1.3379000	0
EURUSD	D	15/01/13	00:00:00	1.3378000	1.3394000	1.3263000	1.3298000	0
EURUSD	D	16/01/13	00:00:00	1.3297000	1.3325000	1.3254000	1.3290000	0
EURUSD	D	17/01/13	00:00:00	1.3289000	1.3388000	1.3266000	1.3386000	0
EURUSD	D	18/01/13	00:00:00	1.3386000	1.3400000	1.3277000	1.3319000	0
EURUSD	D	19/01/13	00:00:00	1.3321000	1.3324000	1.3309000	1.3317000	0
EURUSD	D	20/01/13	00:00:00	1.3317000	1.3317000	1.3302000	1.3305000	0
EURUSD	D	21/01/13	00:00:00	1.3305000	1.3332000	1.3296000	1.3317000	0
EURUSD	D	22/01/13	00:00:00	1.3316000	1.3371000	1.3264000	1.3317000	0
EURUSD	D	23/01/13	00:00:00	1.3317000	1.3355000	1.3262000	1.3319000	0
EURUSD	D	24/01/13	00:00:00	1.3319000	1.3393000	1.3283000	1.3371000	0
EURUSD	D	25/01/13	00:00:00	1.3371000	1.3480000	1.3346000	1.3463000	0
EURUSD	D	26/01/13	00:00:00	1.3463000	1.3467000	1.3447000	1.3462000	0
EURUSD	D	27/01/13	00:00:00	1.3450000	1.3463000	1.3439000	1.3451000	0
EURUSD	D	28/01/13	00:00:00	1.3450000	1.3477000	1.3422000	1.3455000	0
EURUSD	D	29/01/13	00:00:00	1.3456000	1.3497000	1.3410000	1.3487000	0
EURUSD	D	30/01/13	00:00:00	1.3486000	1.3587000	1.3478000	1.3566000	0
EURUSD	D	31/01/13	00:00:00	1.3566000	1.3594000	1.3538000	1.3574000	0
EURUSD	D	01/02/13	00:00:00	1.3573000	1.3711000	1.3568000	1.3661000	0
EURUSD	D	02/02/13	00:00:00	1.3661000	1.3666000	1.3636000	1.3637000	0
EURUSD	D	03/02/13	00:00:00	1.3646000	1.3646000	1.3636000	1.3642000	0
EURUSD	D	04/02/13	00:00:00	1.3640000	1.3660000	1.3501000	1.3518000	0
EURUSD	D	05/02/13	00:00:00	1.3518000	1.3597000	1.3456000	1.3583000	0
EURUSD	D	06/02/13	00:00:00	1.3583000	1.3596000	1.3490000	1.3521000	0
EURUSD	D	07/02/13	00:00:00	1.3524000	1.3577000	1.3368000	1.3402000	0
EURUSD	D	08/02/13	00:00:00	1.3403000	1.3429000	1.3350000	1.3361000	0
EURUSD	D	09/02/13	00:00:00	1.3362000	1.3371000	1.3357000	1.3363000	0
EURUSD	D	10/02/13	00:00:00	1.3358000	1.3362000	1.3325000	1.3356000	0
EURUSD	D	11/02/13	00:00:00	1.3358000	1.3427000	1.3350000	1.3388000	0
EURUSD	D	12/02/13	00:00:00	1.3388000	1.3475000	1.3361000	1.3440000	0
EURUSD	D	13/02/13	00:00:00	1.3441000	1.3520000	1.3423000	1.3449000	0
EURUSD	D	14/02/13	00:00:00	1.3448000	1.3456000	1.3312000	1.3346000	0
EURUSD	D	15/02/13	00:00:00	1.3346000	1.3393000	1.3303000	1.3354000	0
EURUSD	D	16/02/13	00:00:00	1.3354000	1.3368000	1.3350000	1.3357000	0
EURUSD	D	17/02/13	00:00:00	1.3356000	1.3364000	1.3339000	1.3348000	0
EURUSD	D	18/02/13	00:00:00	1.3347000	1.3379000	1.3318000	1.3350000	0
EURUSD	D	19/02/13	00:00:00	1.3350000	1.3396000	1.3326000	1.3388000	0
EURUSD	D	20/02/13	00:00:00	1.3387000	1.3434000	1.3271000	1.3283000	0
EURUSD	D	21/02/13	00:00:00	1.3284000	1.3290000	1.3158000	1.3170000	0
EURUSD	D	22/02/13	00:00:00	1.3170000	1.3245000	1.3142000	1.3178000	0
EURUSD	D	23/02/13	00:00:00	1.3178000	1.3191000	1.3173000	1.3191000	0
EURUSD	D	24/02/13	00:00:00	1.3189000	1.3231000	1.3174000	1.3223000	0
EURUSD	D	25/02/13	00:00:00	1.3222000	1.3318000	1.3077000	1.3120000	0
EURUSD	D	26/02/13	00:00:00	1.3121000	1.3123000	1.3015000	1.3054000	0
EURUSD	D	27/02/13	00:00:00	1.3053000	1.3140000	1.3038000	1.3125000	0
EURUSD	D	28/02/13	00:00:00	1.3126000	1.3162000	1.3054000	1.3061000	0
