<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
NZDUSD	D	01/01/20	00:00:00	0.6719000	0.6737300	0.6714300	0.6736000	26275
NZDUSD	D	02/01/20	00:00:00	0.6736000	0.6739300	0.6681000	0.6696000	829756
NZDUSD	D	03/01/20	00:00:00	0.6698100	0.6699000	0.6641000	0.6663000	955856
NZDUSD	D	05/01/20	00:00:00	0.6667600	0.6667600	0.6650000	0.6653500	67210
NZDUSD	D	06/01/20	00:00:00	0.6653900	0.6680100	0.6640000	0.6667600	912013
NZDUSD	D	07/01/20	00:00:00	0.6668100	0.6679200	0.6621000	0.6630500	861383
NZDUSD	D	08/01/20	00:00:00	0.6630500	0.6672500	0.6614000	0.6653500	1350004
NZDUSD	D	09/01/20	00:00:00	0.6653700	0.6658400	0.6596000	0.6605000	789851
NZDUSD	D	10/01/20	00:00:00	0.6606800	0.6645100	0.6598000	0.6634200	789421
NZDUSD	D	12/01/20	00:00:00	0.6625700	0.6641400	0.6623200	0.6635000	35639
NZDUSD	D	13/01/20	00:00:00	0.6636600	0.6653000	0.6616000	0.6624700	814777
NZDUSD	D	14/01/20	00:00:00	0.6624100	0.6634200	0.6600000	0.6606400	815838
NZDUSD	D	15/01/20	00:00:00	0.6606600	0.6620800	0.6582000	0.6618300	702599
NZDUSD	D	16/01/20	00:00:00	0.6619000	0.6665300	0.6614000	0.6636400	785791
NZDUSD	D	17/01/20	00:00:00	0.6636800	0.6650800	0.6603000	0.6608300	643575
NZDUSD	D	19/01/20	00:00:00	0.6619200	0.6621700	0.6605000	0.6618200	35395
NZDUSD	D	20/01/20	00:00:00	0.6618000	0.6624600	0.6588000	0.6606200	464789
NZDUSD	D	21/01/20	00:00:00	0.6606200	0.6615000	0.6586000	0.6594000	715870
NZDUSD	D	22/01/20	00:00:00	0.6594700	0.6610700	0.6578000	0.6594400	641838
