<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
GBPJPY	D	01/01/14	00:00:00	174.3770000	174.6970000	173.8600000	174.5100000	0
GBPJPY	D	02/01/14	00:00:00	174.5200000	174.8500000	171.8000000	171.9200000	0
GBPJPY	D	03/01/14	00:00:00	171.9320000	172.5200000	171.0100000	171.8480000	0
GBPJPY	D	04/01/14	00:00:00	171.8500000	172.1650000	171.7270000	172.1600000	0
GBPJPY	D	05/01/14	00:00:00	171.9890000	172.1320000	171.8130000	171.8630000	0
GBPJPY	D	06/01/14	00:00:00	171.8900000	172.2300000	170.3260000	171.0350000	0
GBPJPY	D	07/01/14	00:00:00	171.0270000	171.7100000	170.6980000	171.4210000	0
GBPJPY	D	08/01/14	00:00:00	171.4230000	172.8400000	171.3310000	172.3820000	0
GBPJPY	D	09/01/14	00:00:00	172.3710000	173.1270000	172.1240000	172.5220000	0
GBPJPY	D	10/01/14	00:00:00	172.5250000	173.0280000	171.2100000	171.3660000	0
GBPJPY	D	11/01/14	00:00:00	171.3650000	171.7100000	171.3200000	171.7100000	0
GBPJPY	D	12/01/14	00:00:00	171.4740000	171.4740000	171.1370000	171.2690000	0
GBPJPY	D	13/01/14	00:00:00	171.3500000	171.6550000	168.2770000	168.6650000	0
GBPJPY	D	14/01/14	00:00:00	168.6540000	171.3400000	168.4490000	171.2350000	0
GBPJPY	D	15/01/14	00:00:00	171.2170000	171.5900000	170.3940000	171.2100000	0
GBPJPY	D	16/01/14	00:00:00	171.1930000	171.8000000	170.1360000	170.6270000	0
GBPJPY	D	17/01/14	00:00:00	170.6260000	171.8740000	170.0880000	171.2630000	0
GBPJPY	D	18/01/14	00:00:00	171.2300000	171.3600000	170.9820000	171.2900000	0
GBPJPY	D	19/01/14	00:00:00	171.0360000	171.1220000	170.6990000	170.7550000	0
GBPJPY	D	20/01/14	00:00:00	170.8200000	171.4900000	170.2700000	171.1420000	0
GBPJPY	D	21/01/14	00:00:00	171.1550000	172.3690000	170.9490000	171.7930000	0
GBPJPY	D	22/01/14	00:00:00	171.7820000	173.2300000	171.2600000	173.0590000	0
GBPJPY	D	23/01/14	00:00:00	173.0480000	173.6460000	171.2460000	171.5690000	0
GBPJPY	D	24/01/14	00:00:00	171.5560000	172.3200000	168.5100000	168.8560000	0
GBPJPY	D	25/01/14	00:00:00	168.8700000	168.9150000	168.4580000	168.6500000	0
GBPJPY	D	26/01/14	00:00:00	168.6300000	168.8400000	168.5440000	168.7420000	0
GBPJPY	D	27/01/14	00:00:00	168.8100000	170.5350000	167.6700000	170.2660000	0
GBPJPY	D	28/01/14	00:00:00	170.2620000	171.3110000	169.8630000	170.5000000	0
GBPJPY	D	29/01/14	00:00:00	170.5120000	171.4600000	168.6500000	169.0880000	0
GBPJPY	D	30/01/14	00:00:00	169.0920000	169.7800000	168.1090000	169.2120000	0
GBPJPY	D	31/01/14	00:00:00	169.2190000	169.7470000	167.5080000	168.1250000	0
GBPJPY	D	01/02/14	00:00:00	168.1340000	168.1850000	167.5570000	167.6800000	0
GBPJPY	D	02/02/14	00:00:00	167.5640000	167.6500000	167.3560000	167.4590000	0
GBPJPY	D	03/02/14	00:00:00	167.5000000	168.2150000	164.2360000	164.4220000	0
GBPJPY	D	04/02/14	00:00:00	164.4300000	165.9900000	163.8210000	165.8160000	0
GBPJPY	D	05/02/14	00:00:00	165.8300000	166.1800000	163.9130000	165.2410000	0
GBPJPY	D	06/02/14	00:00:00	165.2360000	166.8250000	165.0100000	166.6650000	932505
GBPJPY	D	07/02/14	00:00:00	166.6570000	168.0800000	166.1120000	167.8670000	0
GBPJPY	D	08/02/14	00:00:00	167.8700000	168.0200000	167.7470000	167.8850000	0
GBPJPY	D	09/02/14	00:00:00	167.8690000	168.2300000	167.8640000	168.1320000	0
GBPJPY	D	10/02/14	00:00:00	168.1600000	168.4410000	167.1600000	167.6340000	0
GBPJPY	D	11/02/14	00:00:00	167.6290000	169.0850000	167.4600000	168.8080000	0
GBPJPY	D	12/02/14	00:00:00	168.8150000	170.2300000	168.2660000	170.0400000	0
GBPJPY	D	13/02/14	00:00:00	170.0500000	170.4280000	169.1630000	170.3310000	0
GBPJPY	D	14/02/14	00:00:00	170.3200000	170.6050000	169.0800000	170.5250000	0
GBPJPY	D	15/02/14	00:00:00	170.5080000	170.5990000	170.3650000	170.4370000	0
GBPJPY	D	16/02/14	00:00:00	170.4400000	170.5900000	170.2620000	170.5190000	0
