<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
USDCAD	D	01/01/15	00:00:00	1.1617300	1.1624900	1.1607000	1.1616000	11158
USDCAD	D	02/01/15	00:00:00	1.1614600	1.1762700	1.1595400	1.1762100	690090
USDCAD	D	03/01/15	00:00:00	1.1761900	1.1786000	1.1758000	1.1782000	23782
USDCAD	D	04/01/15	00:00:00	1.1777000	1.1779000	1.1771000	1.1773100	64
USDCAD	D	05/01/15	00:00:00	1.1775000	1.1843000	1.1741000	1.1749100	1021155
USDCAD	D	06/01/15	00:00:00	1.1748600	1.1829700	1.1728000	1.1827300	1142536
USDCAD	D	07/01/15	00:00:00	1.1827000	1.1873900	1.1808000	1.1819900	1174917
USDCAD	D	08/01/15	00:00:00	1.1819400	1.1843900	1.1792000	1.1835700	1053811
USDCAD	D	09/01/15	00:00:00	1.1835700	1.1889900	1.1801000	1.1865800	983909
USDCAD	D	10/01/15	00:00:00	1.1865700	1.1878200	1.1854000	1.1866000	27390
USDCAD	D	11/01/15	00:00:00	1.1861000	1.1866000	1.1847000	1.1848000	518
USDCAD	D	12/01/15	00:00:00	1.1848800	1.1965500	1.1831000	1.1965500	751027
USDCAD	D	13/01/15	00:00:00	1.1966800	1.1993500	1.1922000	1.1950000	886532
USDCAD	D	14/01/15	00:00:00	1.1952500	1.2017600	1.1924000	1.1943500	1007988
USDCAD	D	15/01/15	00:00:00	1.1943900	1.1996500	1.1799000	1.1963100	1326856
USDCAD	D	16/01/15	00:00:00	1.1964300	1.2046500	1.1947300	1.1965500	939595
USDCAD	D	17/01/15	00:00:00	1.1965300	1.1990000	1.1962000	1.1977000	20835
USDCAD	D	18/01/15	00:00:00	1.1977000	1.1978000	1.1970700	1.1973000	222
USDCAD	D	19/01/15	00:00:00	1.1976000	1.1985500	1.1935000	1.1946800	905215
USDCAD	D	20/01/15	00:00:00	1.1946700	1.2113300	1.1930000	1.2106600	1096409
USDCAD	D	21/01/15	00:00:00	1.2106200	1.2394000	1.2059000	1.2336300	1174615
USDCAD	D	22/01/15	00:00:00	1.2335400	1.2404600	1.2308000	1.2403800	1240892
USDCAD	D	23/01/15	00:00:00	1.2403500	1.2457600	1.2356000	1.2423000	1247449
USDCAD	D	24/01/15	00:00:00	1.2423000	1.2440200	1.2381000	1.2419000	32954
USDCAD	D	25/01/15	00:00:00	1.2414000	1.2448000	1.2414000	1.2442000	534
USDCAD	D	26/01/15	00:00:00	1.2441300	1.2475700	1.2402000	1.2462900	919991
USDCAD	D	27/01/15	00:00:00	1.2462800	1.2500400	1.2376000	1.2403000	1067390
USDCAD	D	28/01/15	00:00:00	1.2403000	1.2537000	1.2383000	1.2520000	1052166
USDCAD	D	29/01/15	00:00:00	1.2521500	1.2677300	1.2505000	1.2610300	1063819
USDCAD	D	30/01/15	00:00:00	1.2609900	1.2799100	1.2603000	1.2708900	1142691
USDCAD	D	31/01/15	00:00:00	1.2709500	1.2732200	1.2694000	1.2731000	28955
USDCAD	D	02/02/15	00:00:00	1.2706000	1.2773000	1.2553000	1.2575900	1029058
USDCAD	D	03/02/15	00:00:00	1.2576400	1.2644100	1.2350700	1.2395700	1350444
USDCAD	D	04/02/15	00:00:00	1.2395100	1.2592300	1.2386000	1.2562300	1334626
USDCAD	D	05/02/15	00:00:00	1.2561900	1.2586800	1.2392000	1.2423400	1586863
USDCAD	D	06/02/15	00:00:00	1.2422700	1.2546200	1.2375500	1.2523200	1663708
USDCAD	D	07/02/15	00:00:00	1.2523500	1.2532700	1.2508000	1.2527000	20767
USDCAD	D	08/02/15	00:00:00	1.2530000	1.2544000	1.2530000	1.2539100	707
USDCAD	D	09/02/15	00:00:00	1.2539100	1.2543000	1.2422000	1.2465800	1193045
USDCAD	D	10/02/15	00:00:00	1.2465300	1.2624400	1.2444000	1.2573600	1142178
USDCAD	D	11/02/15	00:00:00	1.2573700	1.2697800	1.2568000	1.2640300	1084992
USDCAD	D	12/02/15	00:00:00	1.2640200	1.2645500	1.2435000	1.2488800	1189435
USDCAD	D	13/02/15	00:00:00	1.2489200	1.2536500	1.2420000	1.2460800	1101950
USDCAD	D	14/02/15	00:00:00	1.2460500	1.2470000	1.2442000	1.2447000	19323
USDCAD	D	15/02/15	00:00:00	1.2445000	1.2448000	1.2439700	1.2442000	415
USDCAD	D	16/02/15	00:00:00	1.2440600	1.2490500	1.2417000	1.2461700	736553
USDCAD	D	17/02/15	00:00:00	1.2462600	1.2478000	1.2357000	1.2373400	1130616
USDCAD	D	18/02/15	00:00:00	1.2373200	1.2465900	1.2369000	1.2417200	1005110
USDCAD	D	19/02/15	00:00:00	1.2417100	1.2554800	1.2413000	1.2496200	971080
USDCAD	D	20/02/15	00:00:00	1.2496700	1.2564500	1.2415000	1.2544700	959130
USDCAD	D	21/02/15	00:00:00	1.2544200	1.2544500	1.2525000	1.2526000	19651
USDCAD	D	22/02/15	00:00:00	1.2527000	1.2532000	1.2519000	1.2524000	395
USDCAD	D	23/02/15	00:00:00	1.2525000	1.2624300	1.2521000	1.2575000	867841
USDCAD	D	24/02/15	00:00:00	1.2575200	1.2663500	1.2476000	1.2493800	1117474
USDCAD	D	25/02/15	00:00:00	1.2494700	1.2500000	1.2396000	1.2424000	1043134
USDCAD	D	26/02/15	00:00:00	1.2423700	1.2534800	1.2380000	1.2527300	1092148
USDCAD	D	27/02/15	00:00:00	1.2527700	1.2530200	1.2443000	1.2502700	967371
USDCAD	D	28/02/15	00:00:00	1.2502700	1.2515300	1.2482000	1.2514000	17039
USDCAD	D	01/03/15	00:00:00	1.2477100	1.2500000	1.2476000	1.2492000	554
USDCAD	D	02/03/15	00:00:00	1.2492000	1.2565300	1.2472000	1.2532000	672168
USDCAD	D	03/03/15	00:00:00	1.2535000	1.2543200	1.2427000	1.2489000	942004
USDCAD	D	04/03/15	00:00:00	1.2488300	1.2544200	1.2404000	1.2414700	1099641
USDCAD	D	05/03/15	00:00:00	1.2415100	1.2518300	1.2403000	1.2505600	906172
USDCAD	D	06/03/15	00:00:00	1.2505200	1.2627000	1.2451000	1.2612000	1048252
USDCAD	D	07/03/15	00:00:00	1.2611800	1.2624000	1.2598000	1.2624000	22982
USDCAD	D	08/03/15	00:00:00	1.2616000	1.2623000	1.2613600	1.2617000	533
USDCAD	D	09/03/15	00:00:00	1.2616400	1.2626600	1.2569000	1.2600400	797923
USDCAD	D	10/03/15	00:00:00	1.2602400	1.2688100	1.2594000	1.2687100	1163297
USDCAD	D	11/03/15	00:00:00	1.2688300	1.2797700	1.2660000	1.2745500	1232538
USDCAD	D	12/03/15	00:00:00	1.2747500	1.2768300	1.2615500	1.2684100	1225704
USDCAD	D	13/03/15	00:00:00	1.2684400	1.2823400	1.2680000	1.2781700	1149715
USDCAD	D	14/03/15	00:00:00	1.2781500	1.2786000	1.2769000	1.2782000	173
USDCAD	D	15/03/15	00:00:00	1.2780000	1.2794000	1.2770800	1.2791000	373
USDCAD	D	16/03/15	00:00:00	1.2790700	1.2818600	1.2731000	1.2770700	1020288
USDCAD	D	17/03/15	00:00:00	1.2770900	1.2797200	1.2745000	1.2787300	978278
USDCAD	D	18/03/15	00:00:00	1.2787100	1.2834800	1.2446000	1.2563100	1271944
USDCAD	D	19/03/15	00:00:00	1.2560100	1.2758100	1.2505000	1.2714500	1410608
USDCAD	D	20/03/15	00:00:00	1.2713900	1.2723100	1.2542000	1.2549100	1193583
USDCAD	D	21/03/15	00:00:00	1.2550000	1.2555000	1.2546800	1.2551000	190
USDCAD	D	22/03/15	00:00:00	1.2548000	1.2559000	1.2548000	1.2551700	624
USDCAD	D	23/03/15	00:00:00	1.2552000	1.2615300	1.2493000	1.2519700	1196776
USDCAD	D	24/03/15	00:00:00	1.2520700	1.2546100	1.2425000	1.2491700	1213701
USDCAD	D	25/03/15	00:00:00	1.2491900	1.2540300	1.2469000	1.2519400	1065240
USDCAD	D	26/03/15	00:00:00	1.2518300	1.2532700	1.2404000	1.2481100	1292327
USDCAD	D	27/03/15	00:00:00	1.2480400	1.2621000	1.2463000	1.2609700	1061096
USDCAD	D	28/03/15	00:00:00	1.2609500	1.2615000	1.2603700	1.2608000	172
USDCAD	D	29/03/15	00:00:00	1.2608000	1.2608000	1.2591000	1.2602000	407
USDCAD	D	30/03/15	00:00:00	1.2601100	1.2706400	1.2592000	1.2673900	923385
USDCAD	D	31/03/15	00:00:00	1.2673500	1.2784000	1.2649000	1.2684100	997943
USDCAD	D	01/04/15	00:00:00	1.2684200	1.2709900	1.2573000	1.2620000	1188168
USDCAD	D	02/04/15	00:00:00	1.2619000	1.2655700	1.2552000	1.2557100	1094746
USDCAD	D	03/04/15	00:00:00	1.2557100	1.2574200	1.2426000	1.2488000	686225
USDCAD	D	04/04/15	00:00:00	1.2484000	1.2487900	1.2484000	1.2487900	32
USDCAD	D	05/04/15	00:00:00	1.2477000	1.2477000	1.2448000	1.2472100	40
USDCAD	D	06/04/15	00:00:00	1.2468800	1.2506600	1.2433000	1.2480000	687680
USDCAD	D	07/04/15	00:00:00	1.2479300	1.2522600	1.2449000	1.2504700	1123702
USDCAD	D	08/04/15	00:00:00	1.2504700	1.2558400	1.2384000	1.2544600	1264335
USDCAD	D	09/04/15	00:00:00	1.2544900	1.2613500	1.2504000	1.2575900	1126297
USDCAD	D	10/04/15	00:00:00	1.2577900	1.2667000	1.2558100	1.2558900	1110117
USDCAD	D	11/04/15	00:00:00	1.2558800	1.2565000	1.2558000	1.2561000	97
USDCAD	D	12/04/15	00:00:00	1.2566000	1.2581000	1.2554000	1.2575700	483
