<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
GBPUSD	D	01/01/16	00:00:00	1.4741000	1.4750000	1.4724000	1.4734000	21484
GBPUSD	D	02/01/16	00:00:00	1.4733000	1.4734000	1.4733000	1.4734000	4
GBPUSD	D	03/01/16	00:00:00	1.4745000	1.4756000	1.4737000	1.4738000	240
GBPUSD	D	04/01/16	00:00:00	1.4738000	1.4816000	1.4662000	1.4723000	1566039
GBPUSD	D	05/01/16	00:00:00	1.4723000	1.4727000	1.4636000	1.4669000	1522225
GBPUSD	D	06/01/16	00:00:00	1.4669000	1.4682000	1.4599000	1.4630000	1745646
GBPUSD	D	07/01/16	00:00:00	1.4630000	1.4640000	1.4531000	1.4621000	1879136
GBPUSD	D	08/01/16	00:00:00	1.4622000	1.4645000	1.4504000	1.4526000	1782899
GBPUSD	D	09/01/16	00:00:00	1.4526000	1.4529000	1.4510000	1.4521000	39612
GBPUSD	D	10/01/16	00:00:00	1.4520000	1.4525000	1.4513000	1.4519000	99
GBPUSD	D	11/01/16	00:00:00	1.4522000	1.4604000	1.4492000	1.4544000	1622540
GBPUSD	D	12/01/16	00:00:00	1.4541000	1.4560000	1.4351000	1.4439000	1796323
GBPUSD	D	13/01/16	00:00:00	1.4439000	1.4476000	1.4379000	1.4434000	1790071
GBPUSD	D	14/01/16	00:00:00	1.4434000	1.4445000	1.4358000	1.4411000	1833383
GBPUSD	D	15/01/16	00:00:00	1.4411000	1.4428000	1.4249000	1.4252000	1775479
GBPUSD	D	16/01/16	00:00:00	1.4252000	1.4266000	1.4248000	1.4256000	40869
GBPUSD	D	17/01/16	00:00:00	1.4259000	1.4262000	1.4251000	1.4256000	359
GBPUSD	D	18/01/16	00:00:00	1.4256000	1.4323000	1.4237000	1.4242000	1396667
GBPUSD	D	19/01/16	00:00:00	1.4242000	1.4340000	1.4127000	1.4177000	1776809
GBPUSD	D	20/01/16	00:00:00	1.4177000	1.4219000	1.4124000	1.4171000	1916418
