<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
EURUSD	D	01/01/14	00:00:00	1.3744000	1.3767000	1.3738000	1.3754000	0
EURUSD	D	02/01/14	00:00:00	1.3755000	1.3775000	1.3627000	1.3651000	0
EURUSD	D	03/01/14	00:00:00	1.3652000	1.3673000	1.3591000	1.3598000	0
EURUSD	D	04/01/14	00:00:00	1.3599000	1.3599000	1.3580000	1.3586000	0
EURUSD	D	05/01/14	00:00:00	1.3588000	1.3594000	1.3585000	1.3591000	0
EURUSD	D	06/01/14	00:00:00	1.3590000	1.3653000	1.3569000	1.3634000	0
EURUSD	D	07/01/14	00:00:00	1.3635000	1.3660000	1.3594000	1.3617000	0
EURUSD	D	08/01/14	00:00:00	1.3617000	1.3635000	1.3551000	1.3580000	0
EURUSD	D	09/01/14	00:00:00	1.3580000	1.3633000	1.3547000	1.3590000	0
EURUSD	D	10/01/14	00:00:00	1.3589000	1.3687000	1.3568000	1.3660000	0
EURUSD	D	11/01/14	00:00:00	1.3660000	1.3670000	1.3657000	1.3666000	0
EURUSD	D	12/01/14	00:00:00	1.3664000	1.3675000	1.3664000	1.3675000	0
EURUSD	D	13/01/14	00:00:00	1.3676000	1.3685000	1.3634000	1.3673000	0
EURUSD	D	14/01/14	00:00:00	1.3672000	1.3700000	1.3646000	1.3671000	0
EURUSD	D	15/01/14	00:00:00	1.3671000	1.3684000	1.3579000	1.3601000	0
EURUSD	D	16/01/14	00:00:00	1.3599000	1.3649000	1.3581000	1.3615000	0
EURUSD	D	17/01/14	00:00:00	1.3615000	1.3623000	1.3515000	1.3531000	0
EURUSD	D	18/01/14	00:00:00	1.3530000	1.3541000	1.3523000	1.3538000	0
EURUSD	D	19/01/14	00:00:00	1.3541000	1.3545000	1.3525000	1.3542000	0
EURUSD	D	20/01/14	00:00:00	1.3540000	1.3570000	1.3506000	1.3566000	0
EURUSD	D	21/01/14	00:00:00	1.3565000	1.3569000	1.3514000	1.3558000	0
EURUSD	D	22/01/14	00:00:00	1.3558000	1.3583000	1.3532000	1.3547000	0
EURUSD	D	23/01/14	00:00:00	1.3547000	1.3698000	1.3528000	1.3697000	0
EURUSD	D	24/01/14	00:00:00	1.3697000	1.3739000	1.3660000	1.3677000	0
EURUSD	D	25/01/14	00:00:00	1.3677000	1.3683000	1.3671000	1.3675000	0
EURUSD	D	26/01/14	00:00:00	1.3675000	1.3680000	1.3670000	1.3672000	0
EURUSD	D	27/01/14	00:00:00	1.3673000	1.3717000	1.3650000	1.3666000	0
EURUSD	D	28/01/14	00:00:00	1.3664000	1.3688000	1.3626000	1.3663000	0
