<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
GBPJPY	D	01/01/19	00:00:00	139.7230000	140.0300000	139.4900000	139.9600000	32614
GBPJPY	D	02/01/19	00:00:00	140.0000000	140.0600000	137.4100000	137.5860000	2283052
GBPJPY	D	03/01/19	00:00:00	137.5830000	137.6230000	131.5520000	135.8530000	3202311
GBPJPY	D	04/01/19	00:00:00	135.8400000	138.3040000	135.7800000	138.1430000	2834919
GBPJPY	D	05/01/19	00:00:00	138.1490000	138.1600000	137.9310000	138.1400000	55805
GBPJPY	D	06/01/19	00:00:00	137.9100000	138.4300000	137.9100000	138.2500000	243
GBPJPY	D	07/01/19	00:00:00	138.2700000	138.8720000	137.5900000	138.8120000	1886778
GBPJPY	D	08/01/19	00:00:00	138.8120000	139.4380000	137.9500000	138.3450000	1859279
GBPJPY	D	09/01/19	00:00:00	138.3320000	139.1070000	137.7300000	138.2560000	2242924
GBPJPY	D	10/01/19	00:00:00	138.2630000	138.5310000	137.4200000	138.2660000	2029257
GBPJPY	D	11/01/19	00:00:00	138.2660000	139.4870000	137.6100000	139.4320000	1941025
GBPJPY	D	12/01/19	00:00:00	139.4350000	139.4720000	139.2600000	139.3500000	39319
GBPJPY	D	13/01/19	00:00:00	139.3200000	139.6000000	139.1200000	139.4800000	339
GBPJPY	D	14/01/19	00:00:00	139.5000000	140.0590000	138.5700000	139.2190000	1774803
GBPJPY	D	15/01/19	00:00:00	139.2210000	140.4330000	137.3300000	139.9980000	2400948
GBPJPY	D	16/01/19	00:00:00	139.9930000	140.7050000	138.9590000	140.4290000	2026124
GBPJPY	D	17/01/19	00:00:00	140.4420000	142.2200000	139.4900000	141.8700000	2121432
GBPJPY	D	18/01/19	00:00:00	141.8730000	142.0830000	141.0600000	141.1860000	2016595
GBPJPY	D	19/01/19	00:00:00	141.1870000	141.3400000	141.1380000	141.3100000	49256
GBPJPY	D	20/01/19	00:00:00	141.3700000	141.4000000	141.0400000	141.1600000	224
GBPJPY	D	21/01/19	00:00:00	141.1300000	141.5350000	140.6600000	141.4110000	1757359
GBPJPY	D	22/01/19	00:00:00	141.3990000	141.9360000	140.5970000	141.7080000	1928999
GBPJPY	D	23/01/19	00:00:00	141.7080000	143.5640000	141.5120000	143.2810000	2032679
GBPJPY	D	24/01/19	00:00:00	143.2810000	143.5510000	142.6780000	143.1250000	2042834
GBPJPY	D	25/01/19	00:00:00	143.1230000	144.8430000	143.0400000	144.6970000	2122190
GBPJPY	D	26/01/19	00:00:00	144.6970000	144.7500000	144.4300000	144.6000000	53924
GBPJPY	D	27/01/19	00:00:00	144.6000000	144.6200000	144.3000000	144.3500000	268
