<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
USDCAD	D	01/01/16	00:00:00	1.3839200	1.3840900	1.3819000	1.3832500	21322
USDCAD	D	03/01/16	00:00:00	1.3833000	1.3834900	1.3829900	1.3830900	29
USDCAD	D	04/01/16	00:00:00	1.3830900	1.3983300	1.3810800	1.3938600	1636608
USDCAD	D	05/01/16	00:00:00	1.3938900	1.4019000	1.3893900	1.3989100	1631619
USDCAD	D	06/01/16	00:00:00	1.3988800	1.4108800	1.3971000	1.4079500	1882969
USDCAD	D	07/01/16	00:00:00	1.4079300	1.4169800	1.4048000	1.4095900	2226942
USDCAD	D	08/01/16	00:00:00	1.4095400	1.4164000	1.4056000	1.4146900	1976074
USDCAD	D	09/01/16	00:00:00	1.4147900	1.4177700	1.4143000	1.4171300	42183
USDCAD	D	10/01/16	00:00:00	1.4167000	1.4167000	1.4158000	1.4158000	13
USDCAD	D	11/01/16	00:00:00	1.4160000	1.4245200	1.4062000	1.4222900	1826656
USDCAD	D	12/01/16	00:00:00	1.4222800	1.4315400	1.4173000	1.4256500	2071816
USDCAD	D	13/01/16	00:00:00	1.4256800	1.4380200	1.4183500	1.4346100	2081907
USDCAD	D	14/01/16	00:00:00	1.4346300	1.4397700	1.4332500	1.4362900	2161691
USDCAD	D	15/01/16	00:00:00	1.4362900	1.4554100	1.4340300	1.4528600	2182921
USDCAD	D	16/01/16	00:00:00	1.4528600	1.4542000	1.4517000	1.4541000	46911
USDCAD	D	17/01/16	00:00:00	1.4541000	1.4621100	1.4541000	1.4602900	785
USDCAD	D	18/01/16	00:00:00	1.4600800	1.4608000	1.4482300	1.4555800	1675980
USDCAD	D	19/01/16	00:00:00	1.4556100	1.4575700	1.4428000	1.4557600	2121185
USDCAD	D	20/01/16	00:00:00	1.4557000	1.4689900	1.4472400	1.4489300	2580124
USDCAD	D	21/01/16	00:00:00	1.4489500	1.4540800	1.4226500	1.4278500	2624570
USDCAD	D	22/01/16	00:00:00	1.4278100	1.4300000	1.4111000	1.4148400	2379351
USDCAD	D	23/01/16	00:00:00	1.4148600	1.4153100	1.4110000	1.4115000	50335
USDCAD	D	24/01/16	00:00:00	1.4116000	1.4152000	1.4113400	1.4149000	209
USDCAD	D	25/01/16	00:00:00	1.4149000	1.4272300	1.4123400	1.4270600	2092761
USDCAD	D	26/01/16	00:00:00	1.4270900	1.4325600	1.4042100	1.4075400	2383962
USDCAD	D	27/01/16	00:00:00	1.4075300	1.4156400	1.4024100	1.4102200	2594159
USDCAD	D	28/01/16	00:00:00	1.4101700	1.4122900	1.3946000	1.4048500	2588143
USDCAD	D	29/01/16	00:00:00	1.4048700	1.4109100	1.3965000	1.4004000	2504499
USDCAD	D	30/01/16	00:00:00	1.4005300	1.4010400	1.3963000	1.3971000	54371
USDCAD	D	31/01/16	00:00:00	1.3971000	1.3979000	1.3963800	1.3968700	308
USDCAD	D	01/02/16	00:00:00	1.3966000	1.4062100	1.3904700	1.3930300	2081280
USDCAD	D	02/02/16	00:00:00	1.3929800	1.4082100	1.3920000	1.4026700	2158412
USDCAD	D	03/02/16	00:00:00	1.4027800	1.4102700	1.3768000	1.3769800	2422093
USDCAD	D	04/02/16	00:00:00	1.3770800	1.3797300	1.3637000	1.3744300	2347290
USDCAD	D	05/02/16	00:00:00	1.3745100	1.3911200	1.3707000	1.3909800	1947390
USDCAD	D	06/02/16	00:00:00	1.3909100	1.3918700	1.3889100	1.3916000	65422
USDCAD	D	07/02/16	00:00:00	1.3905000	1.3905000	1.3877000	1.3892000	84
USDCAD	D	08/02/16	00:00:00	1.3893000	1.3978200	1.3836600	1.3932000	2121346
USDCAD	D	09/02/16	00:00:00	1.3932900	1.3960500	1.3784000	1.3876200	2528837
