<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
NZDUSD	D	01/01/18	00:00:00	0.7086000	0.7100500	0.7082000	0.7099600	1374
NZDUSD	D	02/01/18	00:00:00	0.7098000	0.7131100	0.7051000	0.7107700	1018843
NZDUSD	D	03/01/18	00:00:00	0.7107800	0.7110800	0.7069000	0.7097500	1187958
NZDUSD	D	04/01/18	00:00:00	0.7097600	0.7163300	0.7070000	0.7154600	1248967
NZDUSD	D	05/01/18	00:00:00	0.7154700	0.7186500	0.7141000	0.7179000	1294229
NZDUSD	D	06/01/18	00:00:00	0.7179000	0.7179000	0.7159700	0.7165300	20600
NZDUSD	D	07/01/18	00:00:00	0.7166500	0.7171700	0.7153700	0.7164300	250
NZDUSD	D	08/01/18	00:00:00	0.7164300	0.7184200	0.7153000	0.7177300	1074791
NZDUSD	D	09/01/18	00:00:00	0.7177100	0.7197000	0.7159000	0.7163200	1222316
NZDUSD	D	10/01/18	00:00:00	0.7162000	0.7230100	0.7138000	0.7194800	1483217
NZDUSD	D	11/01/18	00:00:00	0.7195100	0.7262600	0.7178000	0.7251000	1491833
NZDUSD	D	12/01/18	00:00:00	0.7253400	0.7276200	0.7217000	0.7256100	1598243
NZDUSD	D	13/01/18	00:00:00	0.7255800	0.7263300	0.7241900	0.7241900	38998
NZDUSD	D	14/01/18	00:00:00	0.7248600	0.7248600	0.7245000	0.7247000	85
NZDUSD	D	15/01/18	00:00:00	0.7247000	0.7314700	0.7224000	0.7306100	1484616
NZDUSD	D	16/01/18	00:00:00	0.7306000	0.7307300	0.7257000	0.7272300	1500006
NZDUSD	D	17/01/18	00:00:00	0.7270000	0.7331400	0.7231000	0.7291100	1565458
NZDUSD	D	18/01/18	00:00:00	0.7291500	0.7320900	0.7244000	0.7307600	1530508
NZDUSD	D	19/01/18	00:00:00	0.7308100	0.7323500	0.7269000	0.7276200	1547560
NZDUSD	D	20/01/18	00:00:00	0.7275400	0.7285700	0.7267000	0.7272000	64014
NZDUSD	D	21/01/18	00:00:00	0.7281000	0.7282500	0.7273100	0.7275000	359
NZDUSD	D	22/01/18	00:00:00	0.7275000	0.7329400	0.7265000	0.7318900	1227515
NZDUSD	D	23/01/18	00:00:00	0.7318500	0.7364800	0.7302000	0.7356500	1453912
NZDUSD	D	24/01/18	00:00:00	0.7356600	0.7430700	0.7347000	0.7425900	1477227
NZDUSD	D	25/01/18	00:00:00	0.7425900	0.7437300	0.7312000	0.7328900	1926145
NZDUSD	D	26/01/18	00:00:00	0.7329000	0.7374600	0.7288000	0.7354700	1796151
