<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
AUDUSD	D	01/01/19	00:00:00	0.7043600	0.7056800	0.7025000	0.7055000	15629
AUDUSD	D	02/01/19	00:00:00	0.7054000	0.7056500	0.6980000	0.6999100	1522048
AUDUSD	D	03/01/19	00:00:00	0.6999500	0.7019300	0.6738500	0.7002100	1886283
AUDUSD	D	04/01/19	00:00:00	0.7002000	0.7124600	0.6991000	0.7115200	1709128
AUDUSD	D	05/01/19	00:00:00	0.7115200	0.7122200	0.7110000	0.7116500	24200
AUDUSD	D	06/01/19	00:00:00	0.7113000	0.7125400	0.7109000	0.7122000	330
AUDUSD	D	07/01/19	00:00:00	0.7123800	0.7149700	0.7106800	0.7144200	1293039
AUDUSD	D	08/01/19	00:00:00	0.7143600	0.7149500	0.7114000	0.7138700	1317271
AUDUSD	D	09/01/19	00:00:00	0.7138500	0.7193900	0.7132000	0.7180800	1383280
AUDUSD	D	10/01/19	00:00:00	0.7180900	0.7197600	0.7143000	0.7183000	1289434
AUDUSD	D	11/01/19	00:00:00	0.7183100	0.7235100	0.7179000	0.7203200	1281471
AUDUSD	D	12/01/19	00:00:00	0.7202900	0.7216300	0.7201000	0.7215000	27979
AUDUSD	D	13/01/19	00:00:00	0.7210000	0.7214900	0.7204000	0.7212000	344
AUDUSD	D	14/01/19	00:00:00	0.7213300	0.7217800	0.7173000	0.7197200	1063277
AUDUSD	D	15/01/19	00:00:00	0.7196500	0.7226000	0.7177000	0.7199200	1260831
AUDUSD	D	16/01/19	00:00:00	0.7199800	0.7212200	0.7159000	0.7172200	1048036
AUDUSD	D	17/01/19	00:00:00	0.7172600	0.7221300	0.7144000	0.7196400	1124582
AUDUSD	D	18/01/19	00:00:00	0.7195000	0.7214500	0.7159000	0.7167800	1062821
AUDUSD	D	19/01/19	00:00:00	0.7167000	0.7172400	0.7157600	0.7167000	26645
AUDUSD	D	20/01/19	00:00:00	0.7179700	0.7184500	0.7162000	0.7164000	260
AUDUSD	D	21/01/19	00:00:00	0.7165900	0.7181900	0.7137000	0.7158400	919644
AUDUSD	D	22/01/19	00:00:00	0.7158400	0.7160300	0.7113000	0.7117900	1038398
AUDUSD	D	23/01/19	00:00:00	0.7117400	0.7144100	0.7114000	0.7142700	1073514
AUDUSD	D	24/01/19	00:00:00	0.7143000	0.7166600	0.7078000	0.7092500	1226663
AUDUSD	D	25/01/19	00:00:00	0.7092500	0.7184000	0.7073000	0.7183200	1215808
AUDUSD	D	26/01/19	00:00:00	0.7183100	0.7185200	0.7174000	0.7178000	24701
AUDUSD	D	27/01/19	00:00:00	0.7176000	0.7177900	0.7166000	0.7169000	256
AUDUSD	D	28/01/19	00:00:00	0.7169300	0.7204000	0.7158000	0.7168200	953568
AUDUSD	D	29/01/19	00:00:00	0.7168300	0.7176200	0.7136000	0.7150100	1080181
AUDUSD	D	30/01/19	00:00:00	0.7149800	0.7273000	0.7145000	0.7248700	1322693
AUDUSD	D	31/01/19	00:00:00	0.7248800	0.7295300	0.7238000	0.7268000	1338525
AUDUSD	D	01/02/19	00:00:00	0.7268000	0.7284300	0.7234000	0.7250200	1202901
AUDUSD	D	02/02/19	00:00:00	0.7250500	0.7251100	0.7242000	0.7250000	22095
AUDUSD	D	03/02/19	00:00:00	0.7244000	0.7249000	0.7243000	0.7248300	239
AUDUSD	D	04/02/19	00:00:00	0.7248000	0.7254100	0.7207000	0.7224500	985730
AUDUSD	D	05/02/19	00:00:00	0.7224800	0.7264500	0.7190000	0.7235100	1059099
AUDUSD	D	06/02/19	00:00:00	0.7235100	0.7245700	0.7106000	0.7118500	1232619
AUDUSD	D	07/02/19	00:00:00	0.7118500	0.7119400	0.7086000	0.7103200	1158066
AUDUSD	D	08/02/19	00:00:00	0.7103400	0.7104400	0.7057000	0.7086600	1116408
AUDUSD	D	09/02/19	00:00:00	0.7085900	0.7090000	0.7082000	0.7088000	20089
AUDUSD	D	10/02/19	00:00:00	0.7087000	0.7090500	0.7085000	0.7086000	107
AUDUSD	D	11/02/19	00:00:00	0.7086000	0.7107900	0.7053000	0.7063000	1389076
AUDUSD	D	12/02/19	00:00:00	0.7063200	0.7102600	0.7050000	0.7098000	1494271
AUDUSD	D	13/02/19	00:00:00	0.7098000	0.7136000	0.7084000	0.7088200	1647884
AUDUSD	D	14/02/19	00:00:00	0.7088200	0.7131700	0.7071000	0.7099200	1937969
AUDUSD	D	15/02/19	00:00:00	0.7099600	0.7148500	0.7076000	0.7141400	1776464
AUDUSD	D	16/02/19	00:00:00	0.7141400	0.7143000	0.7134000	0.7142000	22861
AUDUSD	D	17/02/19	00:00:00	0.7139000	0.7139000	0.7128000	0.7135900	205
AUDUSD	D	18/02/19	00:00:00	0.7134000	0.7160700	0.7121000	0.7132300	1353338
AUDUSD	D	19/02/19	00:00:00	0.7132400	0.7173900	0.7100000	0.7166400	1671100
AUDUSD	D	20/02/19	00:00:00	0.7166400	0.7182900	0.7137000	0.7162000	1827760
AUDUSD	D	21/02/19	00:00:00	0.7162500	0.7206900	0.7067000	0.7099100	2140636
AUDUSD	D	22/02/19	00:00:00	0.7099600	0.7150400	0.7079000	0.7130700	1866498
AUDUSD	D	23/02/19	00:00:00	0.7130800	0.7133000	0.7122000	0.7122000	22145
AUDUSD	D	24/02/19	00:00:00	0.7128600	0.7139000	0.7124400	0.7137900	266
AUDUSD	D	25/02/19	00:00:00	0.7138000	0.7184300	0.7127700	0.7169000	1684306
AUDUSD	D	26/02/19	00:00:00	0.7170700	0.7194600	0.7139000	0.7188400	1617839
