<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
NZDUSD	D	01/01/14	00:00:00	0.8226700	0.8237100	0.8196000	0.8204000	0
NZDUSD	D	02/01/14	00:00:00	0.8197000	0.8233400	0.8137000	0.8173300	0
NZDUSD	D	03/01/14	00:00:00	0.8174500	0.8317000	0.8171000	0.8292900	0
NZDUSD	D	04/01/14	00:00:00	0.8293100	0.8293300	0.8265600	0.8265600	0
NZDUSD	D	05/01/14	00:00:00	0.8272000	0.8283800	0.8268700	0.8278000	0
NZDUSD	D	06/01/14	00:00:00	0.8277700	0.8305400	0.8244000	0.8286200	0
NZDUSD	D	07/01/14	00:00:00	0.8285500	0.8302100	0.8246000	0.8287300	0
NZDUSD	D	08/01/14	00:00:00	0.8286500	0.8318000	0.8247000	0.8262200	0
NZDUSD	D	09/01/14	00:00:00	0.8259000	0.8272400	0.8228000	0.8244200	0
NZDUSD	D	10/01/14	00:00:00	0.8244500	0.8302400	0.8198000	0.8296100	0
NZDUSD	D	11/01/14	00:00:00	0.8295800	0.8308400	0.8289000	0.8296600	0
NZDUSD	D	12/01/14	00:00:00	0.8300000	0.8302000	0.8286600	0.8293000	0
NZDUSD	D	13/01/14	00:00:00	0.8294100	0.8387100	0.8274000	0.8370600	0
NZDUSD	D	14/01/14	00:00:00	0.8371000	0.8432000	0.8350000	0.8376200	0
NZDUSD	D	15/01/14	00:00:00	0.8375300	0.8394000	0.8319000	0.8334500	0
NZDUSD	D	16/01/14	00:00:00	0.8334700	0.8352700	0.8287000	0.8351500	0
NZDUSD	D	17/01/14	00:00:00	0.8351000	0.8360300	0.8244000	0.8258300	0
NZDUSD	D	18/01/14	00:00:00	0.8257900	0.8268800	0.8245000	0.8254400	0
NZDUSD	D	19/01/14	00:00:00	0.8259000	0.8259200	0.8241900	0.8248000	0
NZDUSD	D	20/01/14	00:00:00	0.8247600	0.8272400	0.8210400	0.8260000	0
NZDUSD	D	21/01/14	00:00:00	0.8259700	0.8341200	0.8244600	0.8313600	0
NZDUSD	D	22/01/14	00:00:00	0.8312900	0.8345700	0.8293000	0.8305200	0
NZDUSD	D	23/01/14	00:00:00	0.8305800	0.8338400	0.8258000	0.8303000	0
