<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
GBPUSD	D	01/01/19	00:00:00	1.2745000	1.2762000	1.2721000	1.2750000	27345
GBPUSD	D	02/01/19	00:00:00	1.2751000	1.2773000	1.2580000	1.2611000	2020389
GBPUSD	D	03/01/19	00:00:00	1.2611000	1.2648000	1.2437000	1.2634000	2322041
GBPUSD	D	04/01/19	00:00:00	1.2634000	1.2745000	1.2615000	1.2737000	2182732
GBPUSD	D	05/01/19	00:00:00	1.2738000	1.2739000	1.2716000	1.2727000	44396
GBPUSD	D	06/01/19	00:00:00	1.2727000	1.2727000	1.2720000	1.2725000	56
GBPUSD	D	07/01/19	00:00:00	1.2725000	1.2787000	1.2711000	1.2770000	1527281
GBPUSD	D	08/01/19	00:00:00	1.2770000	1.2797000	1.2705000	1.2719000	1568929
GBPUSD	D	09/01/19	00:00:00	1.2720000	1.2804000	1.2706000	1.2802000	1958117
GBPUSD	D	10/01/19	00:00:00	1.2802000	1.2804000	1.2726000	1.2745000	1841847
GBPUSD	D	11/01/19	00:00:00	1.2745000	1.2866000	1.2708000	1.2845000	1880909
GBPUSD	D	12/01/19	00:00:00	1.2845000	1.2849000	1.2832000	1.2839000	32404
GBPUSD	D	13/01/19	00:00:00	1.2847000	1.2863000	1.2837000	1.2853000	349
GBPUSD	D	14/01/19	00:00:00	1.2851000	1.2931000	1.2817000	1.2866000	1760148
GBPUSD	D	15/01/19	00:00:00	1.2867000	1.2916000	1.2668000	1.2883000	2270166
GBPUSD	D	16/01/19	00:00:00	1.2883000	1.2897000	1.2823000	1.2880000	1916646
GBPUSD	D	17/01/19	00:00:00	1.2881000	1.3001000	1.2831000	1.2988000	1888997
GBPUSD	D	18/01/19	00:00:00	1.2988000	1.2994000	1.2855000	1.2865000	1743168
GBPUSD	D	19/01/19	00:00:00	1.2865000	1.2876000	1.2863000	1.2872000	43155
GBPUSD	D	20/01/19	00:00:00	1.2863000	1.2895000	1.2860000	1.2870000	219
GBPUSD	D	21/01/19	00:00:00	1.2870000	1.2911000	1.2829000	1.2893000	1394327
GBPUSD	D	22/01/19	00:00:00	1.2893000	1.2975000	1.2854000	1.2952000	1743635
GBPUSD	D	23/01/19	00:00:00	1.2952000	1.3081000	1.2941000	1.3072000	1906583
GBPUSD	D	24/01/19	00:00:00	1.3072000	1.3094000	1.3010000	1.3057000	1981357
GBPUSD	D	25/01/19	00:00:00	1.3058000	1.3213000	1.3054000	1.3212000	2037149
GBPUSD	D	26/01/19	00:00:00	1.3212000	1.3218000	1.3192000	1.3199000	44344
GBPUSD	D	27/01/19	00:00:00	1.3189000	1.3202000	1.3172000	1.3181000	325
GBPUSD	D	28/01/19	00:00:00	1.3182000	1.3212000	1.3136000	1.3163000	1627283
GBPUSD	D	29/01/19	00:00:00	1.3162000	1.3200000	1.3055000	1.3077000	2175710
GBPUSD	D	30/01/19	00:00:00	1.3076000	1.3146000	1.3053000	1.3103000	1977286
GBPUSD	D	31/01/19	00:00:00	1.3104000	1.3161000	1.3096000	1.3117000	1888994
GBPUSD	D	01/02/19	00:00:00	1.3116000	1.3117000	1.3042000	1.3081000	1795925
GBPUSD	D	02/02/19	00:00:00	1.3082000	1.3086000	1.3073000	1.3079000	31485
GBPUSD	D	03/02/19	00:00:00	1.3084000	1.3084000	1.3067000	1.3072000	175
GBPUSD	D	04/02/19	00:00:00	1.3072000	1.3103000	1.3028000	1.3038000	1553503
GBPUSD	D	05/02/19	00:00:00	1.3038000	1.3052000	1.2923000	1.2955000	1556350
GBPUSD	D	06/02/19	00:00:00	1.2955000	1.2980000	1.2924000	1.2936000	1588456
GBPUSD	D	07/02/19	00:00:00	1.2936000	1.2997000	1.2853000	1.2949000	1730588
GBPUSD	D	08/02/19	00:00:00	1.2949000	1.2976000	1.2920000	1.2935000	1468088
GBPUSD	D	09/02/19	00:00:00	1.2935000	1.2947000	1.2932000	1.2937000	23973
GBPUSD	D	10/02/19	00:00:00	1.2948000	1.2948000	1.2940000	1.2946000	54
GBPUSD	D	11/02/19	00:00:00	1.2946000	1.2948000	1.2844000	1.2862000	2256409
GBPUSD	D	12/02/19	00:00:00	1.2862000	1.2909000	1.2831000	1.2895000	2247131
GBPUSD	D	13/02/19	00:00:00	1.2895000	1.2959000	1.2847000	1.2848000	2579225
GBPUSD	D	14/02/19	00:00:00	1.2848000	1.2878000	1.2771000	1.2792000	2663782
GBPUSD	D	15/02/19	00:00:00	1.2792000	1.2898000	1.2783000	1.2891000	2560395
GBPUSD	D	16/02/19	00:00:00	1.2892000	1.2894000	1.2883000	1.2893000	34820
GBPUSD	D	17/02/19	00:00:00	1.2900000	1.2933000	1.2900000	1.2918000	395
GBPUSD	D	18/02/19	00:00:00	1.2917000	1.2939000	1.2890000	1.2927000	2115473
GBPUSD	D	19/02/19	00:00:00	1.2927000	1.3073000	1.2893000	1.3066000	2436710
GBPUSD	D	20/02/19	00:00:00	1.3066000	1.3109000	1.3011000	1.3055000	2580488
GBPUSD	D	21/02/19	00:00:00	1.3055000	1.3095000	1.3024000	1.3036000	2702131
GBPUSD	D	22/02/19	00:00:00	1.3037000	1.3080000	1.2967000	1.3051000	2374130
GBPUSD	D	23/02/19	00:00:00	1.3052000	1.3059000	1.3048000	1.3049000	30219
GBPUSD	D	24/02/19	00:00:00	1.3062000	1.3076000	1.3048000	1.3068000	250
GBPUSD	D	25/02/19	00:00:00	1.3068000	1.3114000	1.3049000	1.3101000	2423578
GBPUSD	D	26/02/19	00:00:00	1.3101000	1.3288000	1.3090000	1.3255000	3156110
GBPUSD	D	27/02/19	00:00:00	1.3256000	1.3350000	1.3231000	1.3306000	2838725
GBPUSD	D	28/02/19	00:00:00	1.3306000	1.3319000	1.3252000	1.3261000	2609723
GBPUSD	D	01/03/19	00:00:00	1.3261000	1.3286000	1.3170000	1.3202000	2548918
GBPUSD	D	02/03/19	00:00:00	1.3202000	1.3219000	1.3200000	1.3203000	57486
GBPUSD	D	03/03/19	00:00:00	1.3234000	1.3263000	1.3234000	1.3258000	451
GBPUSD	D	04/03/19	00:00:00	1.3258000	1.3272000	1.3165000	1.3176000	2538272
GBPUSD	D	05/03/19	00:00:00	1.3176000	1.3199000	1.3097000	1.3176000	2616870
GBPUSD	D	06/03/19	00:00:00	1.3176000	1.3180000	1.3123000	1.3177000	2494754
