<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
USDJPY	D	01/01/15	00:00:00	119.7570000	119.9100000	119.6200000	119.8020000	18345
USDJPY	D	02/01/15	00:00:00	119.8000000	120.7410000	119.6730000	120.4700000	993121
USDJPY	D	03/01/15	00:00:00	120.4650000	120.5340000	120.3600000	120.4300000	25698
USDJPY	D	04/01/15	00:00:00	120.3190000	120.5300000	120.2900000	120.3490000	955
USDJPY	D	05/01/15	00:00:00	120.3520000	120.6460000	119.3500000	119.6490000	1750637
USDJPY	D	06/01/15	00:00:00	119.6460000	119.6580000	118.0300000	118.5000000	2223408
USDJPY	D	07/01/15	00:00:00	118.4910000	119.6480000	118.3400000	119.1440000	2028201
USDJPY	D	08/01/15	00:00:00	119.1370000	119.9630000	119.0300000	119.6330000	1840859
USDJPY	D	09/01/15	00:00:00	119.6340000	119.8770000	118.4200000	118.5520000	1808011
USDJPY	D	10/01/15	00:00:00	118.5540000	118.5730000	118.4110000	118.5200000	35006
USDJPY	D	11/01/15	00:00:00	118.5000000	118.5000000	118.1900000	118.2500000	1450
USDJPY	D	12/01/15	00:00:00	118.2400000	119.3200000	118.0700000	118.3330000	1419903
USDJPY	D	13/01/15	00:00:00	118.3260000	118.8500000	117.5200000	117.8340000	1877416
USDJPY	D	14/01/15	00:00:00	117.8300000	117.9620000	116.0300000	117.2650000	2064622
USDJPY	D	15/01/15	00:00:00	117.2700000	117.9430000	116.2200000	116.2960000	2393780
USDJPY	D	16/01/15	00:00:00	116.3220000	117.7700000	115.8300000	117.5910000	1975822
USDJPY	D	17/01/15	00:00:00	117.5990000	117.7100000	117.3350000	117.6200000	35338
USDJPY	D	18/01/15	00:00:00	117.6000000	117.6300000	117.3390000	117.3560000	810
USDJPY	D	19/01/15	00:00:00	117.3500000	117.7850000	116.9000000	117.5740000	1417412
USDJPY	D	20/01/15	00:00:00	117.5700000	118.8670000	117.4800000	118.6930000	2010206
USDJPY	D	21/01/15	00:00:00	118.6840000	118.8540000	117.1400000	117.8100000	2027635
USDJPY	D	22/01/15	00:00:00	117.8070000	118.6120000	117.2300000	118.5440000	1833755
USDJPY	D	23/01/15	00:00:00	118.5410000	118.8150000	117.5250000	117.8090000	1990496
USDJPY	D	24/01/15	00:00:00	117.8090000	117.9000000	117.5400000	117.7800000	37379
USDJPY	D	25/01/15	00:00:00	117.7600000	117.7600000	117.5000000	117.5500000	1825
USDJPY	D	26/01/15	00:00:00	117.5400000	118.4940000	117.2400000	118.4800000	1541444
USDJPY	D	27/01/15	00:00:00	118.4770000	118.6600000	117.2900000	117.7810000	1791982
USDJPY	D	28/01/15	00:00:00	117.7810000	118.2630000	117.2410000	117.4580000	1823816
USDJPY	D	29/01/15	00:00:00	117.4590000	118.4930000	117.3400000	118.2880000	1882291
USDJPY	D	30/01/15	00:00:00	118.2960000	118.4610000	117.2700000	117.4080000	1854281
USDJPY	D	31/01/15	00:00:00	117.4070000	117.5960000	117.3000000	117.4500000	46591
USDJPY	D	02/02/15	00:00:00	116.9500000	117.8780000	116.7600000	117.4800000	1652618
USDJPY	D	03/02/15	00:00:00	117.4790000	117.7440000	116.8500000	117.5100000	1820870
USDJPY	D	04/02/15	00:00:00	117.5080000	117.9980000	117.1900000	117.2980000	1694629
USDJPY	D	05/02/15	00:00:00	117.2990000	117.5970000	116.9900000	117.5350000	1688571
USDJPY	D	06/02/15	00:00:00	117.5290000	119.2210000	117.1370000	118.8400000	1602384
USDJPY	D	07/02/15	00:00:00	118.8370000	119.1940000	118.8100000	119.1230000	33549
USDJPY	D	08/02/15	00:00:00	119.1400000	119.1800000	118.9400000	119.0290000	1840
USDJPY	D	09/02/15	00:00:00	119.0290000	119.1000000	118.3000000	118.5700000	1424895
USDJPY	D	10/02/15	00:00:00	118.5690000	119.6210000	118.3600000	119.3920000	1571639
USDJPY	D	11/02/15	00:00:00	119.3920000	120.4440000	119.2600000	120.2950000	1463983
USDJPY	D	12/02/15	00:00:00	120.2940000	120.4820000	118.4800000	118.8860000	1980097
USDJPY	D	13/02/15	00:00:00	118.8840000	119.1980000	118.3900000	118.7810000	1511219
USDJPY	D	14/02/15	00:00:00	118.7860000	118.8300000	118.6400000	118.7300000	33647
USDJPY	D	15/02/15	00:00:00	118.7400000	118.8600000	118.0900000	118.2220000	1400
USDJPY	D	16/02/15	00:00:00	118.2220000	118.7850000	118.2200000	118.4470000	1056301
USDJPY	D	17/02/15	00:00:00	118.4470000	119.4170000	118.2100000	119.2540000	1503282
