<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
AUDUSD	D	01/01/18	00:00:00	0.7803000	0.7809000	0.7796700	0.7803000	1391
AUDUSD	D	02/01/18	00:00:00	0.7803000	0.7844700	0.7793000	0.7832300	798917
AUDUSD	D	03/01/18	00:00:00	0.7832600	0.7844900	0.7802000	0.7839800	929599
AUDUSD	D	04/01/18	00:00:00	0.7839700	0.7866200	0.7811000	0.7861600	970368
AUDUSD	D	05/01/18	00:00:00	0.7862100	0.7874700	0.7832000	0.7873400	940490
AUDUSD	D	06/01/18	00:00:00	0.7873600	0.7874000	0.7857000	0.7860000	26175
AUDUSD	D	07/01/18	00:00:00	0.7861500	0.7866900	0.7852000	0.7859000	486
AUDUSD	D	08/01/18	00:00:00	0.7858500	0.7872600	0.7824000	0.7842800	737356
AUDUSD	D	09/01/18	00:00:00	0.7842800	0.7864600	0.7804000	0.7822300	951137
AUDUSD	D	10/01/18	00:00:00	0.7822400	0.7867200	0.7805000	0.7838300	1230101
AUDUSD	D	11/01/18	00:00:00	0.7839000	0.7894500	0.7835000	0.7889800	1171813
AUDUSD	D	12/01/18	00:00:00	0.7889700	0.7916500	0.7845000	0.7912300	1240483
AUDUSD	D	13/01/18	00:00:00	0.7912300	0.7924500	0.7903600	0.7903600	33171
AUDUSD	D	14/01/18	00:00:00	0.7916300	0.7916300	0.7900000	0.7906000	292
AUDUSD	D	15/01/18	00:00:00	0.7906000	0.7978900	0.7898000	0.7969500	1043577
AUDUSD	D	16/01/18	00:00:00	0.7969500	0.7974800	0.7934000	0.7960900	1144807
AUDUSD	D	17/01/18	00:00:00	0.7960000	0.8022800	0.7938000	0.7993300	1373230
AUDUSD	D	18/01/18	00:00:00	0.7993900	0.8007100	0.7939000	0.7997000	1330058
AUDUSD	D	19/01/18	00:00:00	0.7996700	0.8039000	0.7990000	0.7994100	1241823
AUDUSD	D	20/01/18	00:00:00	0.7994900	0.7998200	0.7979000	0.7992500	40769
AUDUSD	D	21/01/18	00:00:00	0.7984900	0.8001000	0.7979000	0.7996000	568
AUDUSD	D	22/01/18	00:00:00	0.7996000	0.8027100	0.7976000	0.8014000	965988
AUDUSD	D	23/01/18	00:00:00	0.8014800	0.8029700	0.7954000	0.7998400	1199373
AUDUSD	D	24/01/18	00:00:00	0.7998400	0.8082900	0.7990000	0.8074100	1288961
AUDUSD	D	25/01/18	00:00:00	0.8074400	0.8118800	0.8009000	0.8030800	1765707
AUDUSD	D	26/01/18	00:00:00	0.8031500	0.8135800	0.8002000	0.8112100	1604617
AUDUSD	D	27/01/18	00:00:00	0.8111400	0.8115200	0.8104000	0.8108400	28142
AUDUSD	D	28/01/18	00:00:00	0.8110000	0.8117000	0.8101000	0.8102600	235
AUDUSD	D	29/01/18	00:00:00	0.8103000	0.8118200	0.8072000	0.8094100	1164623
AUDUSD	D	30/01/18	00:00:00	0.8094500	0.8113500	0.8040000	0.8077800	1374427
AUDUSD	D	31/01/18	00:00:00	0.8077500	0.8117000	0.8032000	0.8057700	1580988
AUDUSD	D	01/02/18	00:00:00	0.8057000	0.8067300	0.7985000	0.8042500	1402236
AUDUSD	D	02/02/18	00:00:00	0.8042400	0.8044900	0.7918000	0.7927600	1369637
AUDUSD	D	03/02/18	00:00:00	0.7927800	0.7930600	0.7915700	0.7918700	37946
AUDUSD	D	04/02/18	00:00:00	0.7925400	0.7926000	0.7906000	0.7908900	719
AUDUSD	D	05/02/18	00:00:00	0.7908600	0.7954000	0.7885000	0.7887700	1627804
AUDUSD	D	06/02/18	00:00:00	0.7888200	0.7895000	0.7832000	0.7891000	2117491
AUDUSD	D	07/02/18	00:00:00	0.7891300	0.7910200	0.7814000	0.7821200	1465993
AUDUSD	D	08/02/18	00:00:00	0.7821200	0.7843300	0.7773000	0.7776100	1744327
AUDUSD	D	09/02/18	00:00:00	0.7776200	0.7830300	0.7756000	0.7799900	1741057
