<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
USDCAD	D	01/01/13	00:00:00	0.9929000	0.9938000	0.9916000	0.9923000	0
USDCAD	D	02/01/13	00:00:00	0.9926000	0.9944000	0.9832000	0.9859000	0
USDCAD	D	03/01/13	00:00:00	0.9857000	0.9878000	0.9839000	0.9871000	0
USDCAD	D	04/01/13	00:00:00	0.9871000	0.9923000	0.9844000	0.9869000	0
USDCAD	D	05/01/13	00:00:00	0.9869000	0.9878000	0.9861000	0.9868000	0
USDCAD	D	06/01/13	00:00:00	0.9870000	0.9886000	0.9863000	0.9873000	0
USDCAD	D	07/01/13	00:00:00	0.9873000	0.9885000	0.9849000	0.9861000	0
USDCAD	D	08/01/13	00:00:00	0.9862000	0.9882000	0.9838000	0.9870000	0
USDCAD	D	09/01/13	00:00:00	0.9870000	0.9880000	0.9850000	0.9876000	0
USDCAD	D	10/01/13	00:00:00	0.9875000	0.9880000	0.9837000	0.9842000	0
USDCAD	D	11/01/13	00:00:00	0.9839000	0.9847000	0.9811000	0.9839000	0
USDCAD	D	12/01/13	00:00:00	0.9838000	0.9853000	0.9835000	0.9847000	0
USDCAD	D	13/01/13	00:00:00	0.9839000	0.9844000	0.9835000	0.9841000	0
USDCAD	D	14/01/13	00:00:00	0.9842000	0.9866000	0.9827000	0.9836000	0
USDCAD	D	15/01/13	00:00:00	0.9836000	0.9867000	0.9828000	0.9841000	0
USDCAD	D	16/01/13	00:00:00	0.9842000	0.9878000	0.9834000	0.9860000	0
USDCAD	D	17/01/13	00:00:00	0.9860000	0.9886000	0.9838000	0.9850000	0
USDCAD	D	18/01/13	00:00:00	0.9851000	0.9947000	0.9846000	0.9924000	0
USDCAD	D	19/01/13	00:00:00	0.9924000	0.9926000	0.9911000	0.9914000	0
USDCAD	D	20/01/13	00:00:00	0.9917000	0.9918000	0.9905000	0.9915000	0
USDCAD	D	21/01/13	00:00:00	0.9912000	0.9939000	0.9906000	0.9930000	0
USDCAD	D	22/01/13	00:00:00	0.9929000	0.9946000	0.9904000	0.9925000	0
USDCAD	D	23/01/13	00:00:00	0.9925000	1.0004000	0.9899000	0.9992000	0
USDCAD	D	24/01/13	00:00:00	0.9992000	1.0036000	0.9983000	1.0028000	0
USDCAD	D	25/01/13	00:00:00	1.0029000	1.0100000	1.0015000	1.0077000	0
USDCAD	D	26/01/13	00:00:00	1.0077000	1.0079000	1.0051000	1.0056000	0
USDCAD	D	27/01/13	00:00:00	1.0051000	1.0063000	1.0051000	1.0059000	0
USDCAD	D	28/01/13	00:00:00	1.0058000	1.0100000	1.0055000	1.0063000	0
USDCAD	D	29/01/13	00:00:00	1.0064000	1.0067000	1.0014000	1.0021000	0
USDCAD	D	30/01/13	00:00:00	1.0021000	1.0053000	1.0003000	1.0014000	0
USDCAD	D	31/01/13	00:00:00	1.0014000	1.0034000	0.9953000	0.9973000	0
USDCAD	D	01/02/13	00:00:00	0.9973000	1.0004000	0.9961000	0.9970000	0
USDCAD	D	02/02/13	00:00:00	0.9969000	0.9977000	0.9958000	0.9963000	0
USDCAD	D	03/02/13	00:00:00	0.9964000	0.9969000	0.9963000	0.9965000	0
USDCAD	D	04/02/13	00:00:00	0.9965000	0.9993000	0.9943000	0.9978000	0
USDCAD	D	05/02/13	00:00:00	0.9977000	0.9994000	0.9953000	0.9958000	0
USDCAD	D	06/02/13	00:00:00	0.9957000	0.9988000	0.9946000	0.9959000	0
USDCAD	D	07/02/13	00:00:00	0.9960000	0.9994000	0.9928000	0.9980000	0
USDCAD	D	08/02/13	00:00:00	0.9979000	1.0035000	0.9966000	1.0028000	0
USDCAD	D	09/02/13	00:00:00	1.0027000	1.0034000	1.0015000	1.0021000	0
USDCAD	D	10/02/13	00:00:00	1.0018000	1.0030000	1.0016000	1.0020000	0
USDCAD	D	11/02/13	00:00:00	1.0021000	1.0084000	1.0018000	1.0055000	0
USDCAD	D	12/02/13	00:00:00	1.0054000	1.0087000	1.0016000	1.0029000	0
USDCAD	D	13/02/13	00:00:00	1.0030000	1.0044000	1.0009000	1.0018000	0
USDCAD	D	14/02/13	00:00:00	1.0017000	1.0024000	0.9993000	1.0013000	0
USDCAD	D	15/02/13	00:00:00	1.0014000	1.0082000	0.9997000	1.0071000	0
USDCAD	D	16/02/13	00:00:00	1.0071000	1.0074000	1.0056000	1.0061000	0
USDCAD	D	17/02/13	00:00:00	1.0062000	1.0071000	1.0060000	1.0069000	0
USDCAD	D	18/02/13	00:00:00	1.0068000	1.0121000	1.0053000	1.0108000	0
USDCAD	D	19/02/13	00:00:00	1.0108000	1.0137000	1.0094000	1.0119000	0
USDCAD	D	20/02/13	00:00:00	1.0119000	1.0184000	1.0104000	1.0182000	0
USDCAD	D	21/02/13	00:00:00	1.0182000	1.0207000	1.0159000	1.0194000	0
USDCAD	D	22/02/13	00:00:00	1.0194000	1.0256000	1.0155000	1.0229000	0
USDCAD	D	23/02/13	00:00:00	1.0229000	1.0231000	1.0196000	1.0212000	0
